,Current,Frequency,Signal
202,0.0,2.7404,3.41062e-13
203,0.0,2.7406,2.27375e-13
204,0.0,2.7408,5.47121e-13
205,0.0,2.741,2.52244e-13
206,0.0,2.7412,9.59237e-14
207,0.0,2.7414,1.59873e-13
208,0.0,2.7416,3.55274e-14
209,0.0,2.7418,1.91847e-13
210,0.0,2.742,3.30404e-13
211,0.0,2.7422,3.33957e-13
212,0.0,2.7424,1.24346e-13
213,0.0,2.7426,1.59873e-13
214,0.0,2.7428,1.13688e-13
215,0.0,2.743,2.84219e-14
216,0.0,2.7432,1.88295e-13
217,0.0,2.7434,1.88295e-13
218,0.0,2.7436,2.06058e-13
219,0.0,2.7438,1.24346e-13
220,0.0,2.744,2.70008e-13
221,0.0,2.7442,4.12117e-13
222,0.0,2.7444,2.80666e-13
223,0.0,2.7446,2.30928e-13
224,0.0,2.7448,1.20793e-13
225,0.0,2.745,7.10547e-14
226,0.0,2.7452,2.94877e-13
227,0.0,2.7454,2.84219e-13
228,0.0,2.7456,2.45139e-13
229,0.0,2.7458,1.03029e-13
230,0.0,2.746,3.3751e-13
231,0.0,2.7462,1.77637e-13
232,0.0,2.7464,1.88295e-13
233,0.0,2.7466,1.98953e-13
234,0.0,2.7468,1.98953e-13
235,0.0,2.747,1.42109e-13
236,0.0,2.7472,4.65409e-13
237,0.0,2.7474,3.16193e-13
238,0.0,2.7476,2.02506e-13
239,0.0,2.7478,3.55274e-15
240,0.0,2.748,2.70008e-13
241,0.0,2.7482,2.30928e-13
242,0.0,2.7484,3.76589e-13
243,0.0,2.7486,1.91847e-13
244,0.0,2.7488,2.16716e-13
245,0.0,2.749,3.5172e-13
246,0.0,2.7492,5.187e-13
247,0.0,2.7494,1.38557e-13
248,0.0,2.7496,4.15669e-13
249,0.0,2.7498,2.73561e-13
250,0.0,2.75,2.02506e-13
251,0.0,2.7502,1.954e-13
252,0.0,2.7504,3.90801e-14
253,0.0,2.7506,2.5935e-13
254,0.0,2.7508,2.45139e-13
255,0.0,2.751,7.46074e-14
256,0.0,2.7512,1.06582e-13
257,0.0,2.7514,2.66455e-13
258,0.0,2.7516,3.3751e-13
259,0.0,2.7518,3.3751e-13
260,0.0,2.752,3.09088e-13
261,0.0,2.7522,2.84219e-13
262,0.0,2.7524,2.34481e-13
263,0.0,2.7526,3.87248e-13
264,0.0,2.7528,1.06582e-13
265,0.0,2.753,1.88295e-13
266,0.0,2.7532,2.70008e-13
267,0.0,2.7534,3.3751e-13
268,0.0,2.7536,3.19746e-13
269,0.0,2.7538,4.22775e-13
270,0.0,2.754,5.15147e-13
271,0.0,2.7542,5.89754e-13
272,0.0,2.7544,5.89754e-13
273,0.0,2.7546,7.10546e-13
274,0.0,2.7548,6.82124e-13
275,0.0,2.755,6.00412e-13
276,0.0,2.7552,6.1107e-13
277,0.0,2.7554,5.15147e-13
278,0.0,2.7556,4.33433e-13
279,0.0,2.7558,6.8923e-13
280,0.0,2.756,6.03965e-13
281,0.0,2.7562,6.28834e-13
282,0.0,2.7564,5.64885e-13
283,0.0,2.7566,5.89754e-13
284,0.0,2.7568,7.21204e-13
285,0.0,2.757,4.01458e-13
286,0.0,2.7572,3.65931e-13
287,0.0,2.7574,3.33957e-13
288,0.0,2.7576,4.2988e-13
289,0.0,2.7578,2.62903e-13
290,0.0,2.758,3.23299e-13
291,0.0,2.7582,3.80142e-13
292,0.0,2.7584,2.30928e-13
293,0.0,2.7586,1.91847e-13
294,0.0,2.7588,3.58826e-13
295,0.0,2.759,1.31451e-13
296,0.0,2.7592,3.48168e-13
297,0.0,2.7594,3.12641e-13
298,0.0,2.7596,2.9843e-13
299,0.0,2.7598,8.52656e-14
300,0.0,2.76,2.27375e-13
301,0.0,2.7602,1.42109e-13
302,0.0,2.7604,2.02506e-13
303,0.0,2.7606,8.88183e-14
304,0.0,2.7608,1.77637e-13
305,0.0,2.761,2.52244e-13
306,0.0,2.7612,2.70008e-13
307,0.0,2.7614,2.52244e-13
308,0.0,2.7616,2.09611e-13
309,0.0,2.7618,1.20793e-13
310,0.0,2.762,3.55274e-14
311,0.0,2.7622,3.83695e-13
312,0.0,2.7624,2.84219e-13
313,0.0,2.7626,1.06582e-14
314,0.0,2.7628,3.23299e-13
315,0.0,2.763,1.74084e-13
316,0.0,2.7632,1.59873e-13
317,0.0,2.7634,3.19746e-14
318,0.0,2.7636,2.23822e-13
319,0.0,2.7638,3.19746e-13
320,0.0,2.764,3.23299e-13
321,0.0,2.7642,2.62903e-13
322,0.0,2.7644,1.5632e-13
323,0.0,2.7646,2.87772e-13
324,0.0,2.7648,4.05011e-13
325,0.0,2.765,2.52244e-13
326,0.0,2.7652,2.38034e-13
327,0.0,2.7654,2.34481e-13
328,0.0,2.7656,1.66978e-13
329,0.0,2.7658,4.19222e-13
330,0.0,2.766,9.94764e-14
331,0.0,2.7662,3.01982e-13
332,0.0,2.7664,2.30928e-13
333,0.0,2.7666,3.48168e-13
334,0.0,2.7668,4.2988e-13
335,0.0,2.767,3.76589e-13
336,0.0,2.7672,4.68962e-13
337,0.0,2.7674,2.38034e-13
338,0.0,2.7676,2.77113e-13
339,0.0,2.7678,2.23822e-13
340,0.0,2.768,1.13688e-13
341,0.0,2.7682,3.19746e-14
342,0.0,2.7684,1.954e-13
343,0.0,2.7686,2.62903e-13
344,0.0,2.7688,4.76067e-13
345,0.0,2.769,9.94764e-14
346,0.0,2.7692,1.63426e-13
347,0.0,2.7694,1.84742e-13
348,0.0,2.7696,2.80666e-13
349,0.0,2.7698,2.02506e-13
350,0.0,2.77,1.03029e-13
351,0.0,2.7702,1.91847e-13
352,0.0,2.7704,3.5172e-13
353,0.0,2.7706,3.94353e-13
354,0.0,2.7708,5.68439e-14
355,0.0,2.771,2.38034e-13
356,0.0,2.7712,1.91847e-13
357,0.0,2.7714,2.45139e-13
358,0.0,2.7716,9.2371e-14
359,0.0,2.7718,3.19746e-13
360,0.0,2.772,2.09611e-13
361,0.0,2.7722,3.87248e-13
362,0.0,2.7724,1.98953e-13
363,0.0,2.7726,3.33957e-13
364,0.0,2.7728,2.87772e-13
365,0.0,2.773,1.06582e-13
366,0.0,2.7732,3.30404e-13
367,0.0,2.7734,2.66455e-13
368,0.0,2.7736,3.94353e-13
369,0.0,2.7738,2.62903e-13
370,0.0,2.774,1.42109e-13
371,0.0,2.7742,2.09611e-13
372,0.0,2.7744,1.06582e-13
373,0.0,2.7746,1.06582e-13
374,0.0,2.7748,1.59873e-13
375,0.0,2.775,2.34481e-13
376,0.0,2.7752,1.84742e-13
377,0.0,2.7754,1.77637e-13
378,0.0,2.7756,3.44615e-13
379,0.0,2.7758,2.45139e-13
380,0.0,2.776,3.12641e-13
381,0.0,2.7762,2.13164e-13
382,0.0,2.7764,2.16716e-13
383,0.0,2.7766,2.09611e-13
384,0.0,2.7768,5.32909e-14
385,0.0,2.777,2.06058e-13
386,0.0,2.7772,5.32909e-14
387,0.0,2.7774,2.80666e-13
388,0.0,2.7776,1.59873e-13
389,0.0,2.7778,2.41586e-13
390,0.0,2.778,2.84219e-13
391,0.0,2.7782,2.91324e-13
392,0.0,2.7784,2.34481e-13
393,0.0,2.7786,3.73037e-13
394,0.0,2.7788,1.84742e-13
395,0.0,2.779,3.44615e-13
396,0.0,2.7792,2.16716e-13
397,0.0,2.7794,2.27375e-13
398,0.0,2.7796,1.77637e-14
399,0.0,2.7798,2.70008e-13
400,0.0,2.78,2.87772e-13
401,0.0,2.7802,5.32909e-14
402,0.0,2.7804,7.46074e-14
403,0.0,2.7806,1.63426e-13
404,0.0,2.7808,2.87772e-13
405,0.0,2.781,1.20793e-13
406,0.0,2.7812,1.52768e-13
407,0.0,2.7814,3.23299e-13
408,0.0,2.7816,1.77637e-13
409,0.0,2.7818,1.70531e-13
410,0.0,2.782,3.09088e-13
411,0.0,2.7822,1.27899e-13
412,0.0,2.7824,1.06582e-13
413,0.0,2.7826,1.98953e-13
414,0.0,2.7828,2.73561e-13
415,0.0,2.783,2.9843e-13
416,0.0,2.7832,3.33957e-13
417,0.0,2.7834,1.06582e-13
418,0.0,2.7836,9.59237e-14
419,0.0,2.7838,1.5632e-13
420,0.0,2.784,1.31451e-13
421,0.0,2.7842,2.73561e-13
422,0.0,2.7844,3.41062e-13
423,0.0,2.7846,3.26851e-13
424,0.0,2.7848,2.66455e-13
425,0.0,2.785,2.27375e-13
426,0.0,2.7852,3.16193e-13
427,0.0,2.7854,3.908e-13
428,0.0,2.7856,4.61855e-14
429,0.0,2.7858,5.36463e-13
430,0.0,2.786,3.26851e-13
431,0.0,2.7862,2.52244e-13
432,0.0,2.7864,1.1724e-13
433,0.0,2.7866,1.74084e-13
434,0.0,2.7868,1.5632e-13
435,0.0,2.787,2.16716e-13
436,0.0,2.7872,2.06058e-13
437,0.0,2.7874,1.10135e-13
438,0.0,2.7876,2.52244e-13
439,0.0,2.7878,1.70531e-13
440,0.0,2.788,3.05535e-13
441,0.0,2.7882,4.15669e-13
442,0.0,2.7884,6.03966e-14
443,0.0,2.7886,3.16193e-13
444,0.0,2.7888,3.55273e-13
445,0.0,2.789,3.48168e-13
446,0.0,2.7892,4.61855e-14
447,0.0,2.7894,2.66455e-13
448,0.0,2.7896,4.90278e-13
449,0.0,2.7898,1.49215e-13
450,0.0,2.79,2.02506e-13
451,0.0,2.7902,7.81601e-14
452,0.0,2.7904,3.73037e-13
453,0.0,2.7906,2.48692e-13
454,0.0,2.7908,3.80142e-13
455,0.0,2.791,1.45662e-13
456,0.0,2.7912,6.7502e-14
457,0.0,2.7914,1.84742e-13
458,0.0,2.7916,1.27899e-13
459,0.0,2.7918,2.23822e-13
460,0.0,2.792,1.49215e-13
461,0.0,2.7922,3.30404e-13
462,0.0,2.7924,4.22775e-13
463,0.0,2.7926,1.59873e-13
464,0.0,2.7928,9.59237e-14
465,0.0,2.793,9.94764e-14
466,0.0,2.7932,1.35004e-13
467,0.0,2.7934,1.88295e-13
468,0.0,2.7936,1.59873e-13
469,0.0,2.7938,1.5632e-13
470,0.0,2.794,2.80666e-13
471,0.0,2.7942,4.97382e-14
472,0.0,2.7944,2.27375e-13
473,0.0,2.7946,2.13164e-13
474,0.0,2.7948,1.24346e-13
475,0.0,2.795,3.16193e-13
476,0.0,2.7952,3.5172e-13
477,0.0,2.7954,2.91324e-13
478,0.0,2.7956,1.1724e-13
479,0.0,2.7958,1.88295e-13
480,0.0,2.796,3.19746e-13
481,0.0,2.7962,4.08564e-13
482,0.0,2.7964,4.26327e-13
483,0.0,2.7966,2.20269e-13
484,0.0,2.7968,2.87772e-13
485,0.0,2.797,1.5632e-13
486,0.0,2.7972,2.62903e-13
487,0.0,2.7974,3.12641e-13
488,0.0,2.7976,2.13164e-14
489,0.0,2.7978,1.06582e-13
490,0.0,2.798,1.81189e-13
491,0.0,2.7982,4.22775e-13
492,0.0,2.7984,1.24346e-13
493,0.0,2.7986,3.19746e-13
494,0.0,2.7988,4.2988e-13
495,0.0,2.799,1.59873e-13
496,0.0,2.7992,4.93831e-13
497,0.0,2.7994,2.73561e-13
498,0.0,2.7996,1.59873e-13
499,0.0,2.7998,3.73037e-13
500,0.0,2.8,1.49215e-13
501,0.0,2.8002,3.76589e-13
502,0.0,2.8004,2.48692e-13
503,0.0,2.8006,6.39493e-14
504,0.0,2.8008,3.01982e-13
505,0.0,2.801,2.41586e-13
506,0.0,2.8012,3.44615e-13
507,0.0,2.8014,8.88183e-14
508,0.0,2.8016,3.05535e-13
509,0.0,2.8018,3.41062e-13
510,0.0,2.802,2.27375e-13
511,0.0,2.8022,2.13164e-13
512,0.0,2.8024,1.49215e-13
513,0.0,2.8026,3.41062e-13
514,0.0,2.8028,2.55797e-13
515,0.0,2.803,3.76589e-13
516,0.0,2.8032,2.80666e-13
517,0.0,2.8034,1.91847e-13
518,0.0,2.8036,1.10135e-13
519,0.0,2.8038,2.5935e-13
520,0.0,2.804,2.45139e-13
521,0.0,2.8042,2.9843e-13
522,0.0,2.8044,3.23299e-13
523,0.0,2.8046,3.3751e-13
524,0.0,2.8048,1.06582e-13
525,0.0,2.805,2.66455e-13
526,0.0,2.8052,2.66455e-13
527,0.0,2.8054,1.42109e-13
528,0.0,2.8056,3.09088e-13
529,0.0,2.8058,4.05011e-13
530,0.0,2.806,2.02506e-13
531,0.0,2.8062,3.12641e-13
532,0.0,2.8064,3.41062e-13
533,0.0,2.8066,5.11594e-13
534,0.0,2.8068,2.91324e-13
535,0.0,2.807,1.84742e-13
536,0.0,2.8072,3.73037e-13
537,0.0,2.8074,5.22252e-13
538,0.0,2.8076,2.30928e-13
539,0.0,2.8078,4.7962e-13
540,0.0,2.808,5.64885e-13
541,0.0,2.8082,4.36986e-13
542,0.0,2.8084,5.50674e-13
543,0.0,2.8086,6.46597e-13
544,0.0,2.8088,4.76067e-13
545,0.0,2.809,5.61332e-13
546,0.0,2.8092,5.00936e-13
547,0.0,2.8094,7.14099e-13
548,0.0,2.8096,5.187e-13
549,0.0,2.8098,6.78572e-13
550,0.0,2.81,6.8923e-13
551,0.0,2.8102,7.46073e-13
552,0.0,2.8104,7.56731e-13
553,0.0,2.8106,7.53179e-13
554,0.0,2.8108,7.74495e-13
555,0.0,2.811,8.84629e-13
556,0.0,2.8112,1.12266e-12
557,0.0,2.8114,1.01964e-12
558,0.0,2.8116,1.13688e-12
559,0.0,2.8118,1.08714e-12
560,0.0,2.812,1.23635e-12
561,0.0,2.8122,1.05161e-12
562,0.0,2.8124,1.06582e-12
563,0.0,2.8126,1.22925e-12
564,0.0,2.8128,1.17596e-12
565,0.0,2.813,1.1049e-12
566,0.0,2.8132,1.16174e-12
567,0.0,2.8134,1.08714e-12
568,0.0,2.8136,1.20438e-12
569,0.0,2.8138,1.35004e-12
570,0.0,2.814,1.33938e-12
571,0.0,2.8142,1.1724e-12
572,0.0,2.8144,1.3678e-12
573,0.0,2.8146,1.07648e-12
574,0.0,2.8148,1.1724e-12
575,0.0,2.815,1.08714e-12
576,0.0,2.8152,1.06227e-12
577,0.0,2.8154,1.1724e-12
578,0.0,2.8156,1.12977e-12
579,0.0,2.8158,1.28964e-12
580,0.0,2.816,1.18661e-12
581,0.0,2.8162,1.47438e-12
582,0.0,2.8164,1.12622e-12
583,0.0,2.8166,1.24346e-12
584,0.0,2.8168,1.26122e-12
585,0.0,2.817,1.06582e-12
586,0.0,2.8172,9.41476e-13
587,0.0,2.8174,7.60284e-13
588,0.0,2.8176,8.41997e-13
589,0.0,2.8178,1.00542e-12
590,0.0,2.818,9.41476e-13
591,0.0,2.8182,8.49102e-13
592,0.0,2.8184,7.53179e-13
593,0.0,2.8186,6.85677e-13
594,0.0,2.8188,6.92783e-13
595,0.0,2.819,6.14623e-13
596,0.0,2.8192,6.71466e-13
597,0.0,2.8194,4.36986e-13
598,0.0,2.8196,6.00412e-13
599,0.0,2.8198,6.57256e-13
600,0.0,2.82,5.5778e-13
601,0.0,2.8202,6.43045e-13
602,0.0,2.8204,5.32911e-13
603,0.0,2.8206,3.16193e-13
604,0.0,2.8208,3.83695e-13
605,0.0,2.821,5.32911e-13
606,0.0,2.8212,6.00412e-13
607,0.0,2.8214,5.29358e-13
608,0.0,2.8216,4.83173e-13
609,0.0,2.8218,5.29358e-13
610,0.0,2.822,3.65931e-13
611,0.0,2.8222,3.26851e-13
612,0.0,2.8224,4.47644e-13
613,0.0,2.8226,4.19222e-13
614,0.0,2.8228,6.25281e-13
615,0.0,2.823,3.80142e-13
616,0.0,2.8232,2.9843e-13
617,0.0,2.8234,2.94877e-13
618,0.0,2.8236,2.55797e-13
619,0.0,2.8238,2.94877e-13
620,0.0,2.824,2.77113e-13
621,0.0,2.8242,2.34481e-13
622,0.0,2.8244,3.65931e-13
623,0.0,2.8246,3.97906e-13
624,0.0,2.8248,3.58826e-13
625,0.0,2.825,3.908e-13
626,0.0,2.8252,5.68439e-14
627,0.0,2.8254,2.66455e-13
628,0.0,2.8256,4.7962e-13
629,0.0,2.8258,2.77113e-13
630,0.0,2.826,2.48692e-13
631,0.0,2.8262,3.09088e-13
632,0.0,2.8264,4.83173e-13
633,0.0,2.8266,6.78572e-13
634,0.0,2.8268,3.23299e-13
635,0.0,2.827,3.76589e-13
636,0.0,2.8272,3.55273e-13
637,0.0,2.8274,3.09088e-13
638,0.0,2.8276,4.08564e-13
639,0.0,2.8278,2.87772e-13
640,0.0,2.828,3.12641e-13
641,0.0,2.8282,2.13164e-13
642,0.0,2.8284,2.5935e-13
643,0.0,2.8286,2.27375e-13
644,0.0,2.8288,4.86725e-13
645,0.0,2.829,2.41586e-13
646,0.0,2.8292,5.29358e-13
647,0.0,2.8294,2.48692e-13
648,0.0,2.8296,2.41586e-13
649,0.0,2.8298,2.80666e-13
650,0.0,2.83,2.77113e-13
651,0.0,2.8302,4.05011e-13
652,0.0,2.8304,2.52244e-13
653,0.0,2.8306,2.84219e-13
654,0.0,2.8308,3.58826e-13
655,0.0,2.831,2.27375e-13
656,0.0,2.8312,3.76589e-13
657,0.0,2.8314,3.5172e-13
658,0.0,2.8316,3.30404e-13
659,0.0,2.8318,2.30928e-13
660,0.0,2.832,3.01982e-13
661,0.0,2.8322,3.33957e-13
662,0.0,2.8324,1.63426e-13
663,0.0,2.8326,1.31451e-13
664,0.0,2.8328,4.47644e-13
665,0.0,2.833,3.65931e-13
666,0.0,2.8332,4.2988e-13
667,0.0,2.8334,2.30928e-13
668,0.0,2.8336,6.5015e-13
669,0.0,2.8338,4.26327e-13
670,0.0,2.834,1.59873e-13
671,0.0,2.8342,4.61856e-13
672,0.0,2.8344,1.84742e-13
673,0.0,2.8346,2.84219e-13
674,0.0,2.8348,9.59237e-14
675,0.0,2.835,1.84742e-13
676,0.0,2.8352,3.65931e-13
677,0.0,2.8354,2.27375e-13
678,0.0,2.8356,3.19746e-13
679,0.0,2.8358,2.66455e-13
680,0.0,2.836,1.42109e-13
681,0.0,2.8362,2.94877e-13
682,0.0,2.8364,3.01982e-13
683,0.0,2.8366,1.42109e-13
684,0.0,2.8368,3.3751e-13
685,0.0,2.837,1.06582e-13
686,0.0,2.8372,2.91324e-13
687,0.0,2.8374,2.84219e-13
688,0.0,2.8376,4.51196e-13
689,0.0,2.8378,2.52244e-13
690,0.0,2.838,4.44091e-13
691,0.0,2.8382,2.62903e-13
692,0.0,2.8384,2.94877e-13
693,0.0,2.8386,3.62379e-13
694,0.0,2.8388,5.15147e-13
695,0.0,2.839,3.44615e-13
696,0.0,2.8392,3.69484e-13
697,0.0,2.8394,3.76589e-13
698,0.0,2.8396,4.65409e-13
699,0.0,2.8398,3.41062e-13
700,0.0,2.84,3.73037e-13
701,0.0,2.8402,3.97906e-13
702,0.0,2.8404,3.48168e-13
703,0.0,2.8406,4.40538e-13
704,0.0,2.8408,1.84742e-13
705,0.0,2.841,4.22775e-13
706,0.0,2.8412,4.44091e-13
707,0.0,2.8414,2.38034e-13
708,0.0,2.8416,3.26851e-13
709,0.0,2.8418,3.97906e-13
710,0.0,2.842,1.98953e-13
711,0.0,2.8422,4.54751e-13
712,0.0,2.8424,3.01982e-13
713,0.0,2.8426,4.86725e-13
714,0.0,2.8428,2.77113e-13
715,0.0,2.843,4.90278e-13
716,0.0,2.8432,2.30928e-13
717,0.0,2.8434,4.97383e-13
718,0.0,2.8436,4.58304e-13
719,0.0,2.8438,3.41062e-13
720,0.0,2.844,2.91324e-13
721,0.0,2.8442,3.41062e-13
722,0.0,2.8444,3.94353e-13
723,0.0,2.8446,4.2988e-13
724,0.0,2.8448,5.64885e-13
725,0.0,2.845,4.22775e-13
726,0.0,2.8452,3.5172e-13
727,0.0,2.8454,5.7199e-13
728,0.0,2.8456,3.76589e-13
729,0.0,2.8458,3.23299e-13
730,0.0,2.846,5.15147e-13
731,0.0,2.8462,7.17652e-13
732,0.0,2.8464,4.51196e-13
733,0.0,2.8466,5.89754e-13
734,0.0,2.8468,4.90278e-13
735,0.0,2.847,3.97906e-13
736,0.0,2.8472,5.00936e-13
737,0.0,2.8474,5.7199e-13
738,0.0,2.8476,5.15147e-13
739,0.0,2.8478,7.24757e-13
740,0.0,2.848,7.42521e-13
741,0.0,2.8482,6.07518e-13
742,0.0,2.8484,6.35939e-13
