,Current,Frequency,Signal
971,0.64,2.835,3.69485e-12
972,0.64,2.84,5.29002e-12
973,0.64,2.845,1.0239e-11
974,0.64,2.85,1.63e-11
975,0.64,2.855,1.50707e-11
976,0.64,2.86,9.14829e-12
977,0.64,2.865,4.93119e-12
978,0.64,2.87,3.04469e-12
979,0.64,2.875,2.39099e-12
980,0.64,2.88,2.4052e-12
981,0.64,2.885,2.60415e-12
982,0.64,2.89,2.8031e-12
983,0.64,2.895,3.4497e-12
984,0.64,2.9,5.74477e-12
985,0.64,2.905,1.05978e-11
986,0.64,2.91,1.8119e-11
987,0.64,2.915,2.01653e-11
988,0.64,2.92,1.50387e-11
989,0.64,2.925,1.03065e-11
990,0.64,2.93,8.46262e-12
991,0.64,2.935,9.30817e-12
992,0.64,2.94,1.38876e-11
993,0.64,2.945,2.35972e-11
994,0.64,2.95,3.2035e-11
995,0.64,2.955,3.05678e-11
996,0.64,2.96,2.26309e-11
997,0.64,2.965,1.47758e-11
998,0.64,2.97,1.0008e-11
999,0.64,2.975,7.68458e-12
1000,0.64,2.98,7.89774e-12
1001,0.64,2.985,1.11165e-11
1002,0.64,2.99,1.33121e-11
1003,0.68,2.7,7.38615e-12
1004,0.68,2.705,1.61649e-12
1005,0.68,2.71,5.75543e-13
1006,0.68,2.715,5.29358e-13
1007,0.68,2.72,1.79413e-12
1008,0.68,2.725,1.82611e-12
1009,0.68,2.73,9.62792e-13
1010,0.68,2.735,8.73971e-13
1011,0.68,2.74,1.22214e-12
1012,0.68,2.745,2.89192e-12
1013,0.68,2.75,6.92427e-12
1014,0.68,2.755,9.57462e-12
1015,0.68,2.76,7.20138e-12
1016,0.68,2.765,3.49233e-12
1017,0.68,2.77,1.86519e-12
1018,0.68,2.775,1.6236e-12
1019,0.68,2.78,1.85098e-12
1020,0.68,2.785,2.51889e-12
1021,0.68,2.79,4.6825e-12
1022,0.68,2.795,1.19372e-11
1023,0.68,2.8,1.9636e-11
1024,0.68,2.805,2.36754e-11
1025,0.68,2.81,2.00907e-11
1026,0.68,2.815,1.16494e-11
1027,0.68,2.82,6.15333e-12
1028,0.68,2.825,3.58825e-12
1029,0.68,2.83,2.97719e-12
1030,0.68,2.835,3.3822e-12
1031,0.68,2.84,5.5316e-12
1032,0.68,2.845,1.19834e-11
1033,0.68,2.85,1.76251e-11
1034,0.68,2.855,1.46622e-11
1035,0.68,2.86,8.4342e-12
1036,0.68,2.865,4.70737e-12
1037,0.68,2.87,3.03048e-12
1038,0.68,2.875,2.23822e-12
1039,0.68,2.88,1.92914e-12
1040,0.68,2.885,1.95756e-12
1041,0.68,2.89,2.24533e-12
1042,0.68,2.895,2.796e-12
1043,0.68,2.9,3.90446e-12
1044,0.68,2.905,6.89229e-12
1045,0.68,2.91,1.41363e-11
1046,0.68,2.915,2.04176e-11
1047,0.68,2.92,1.86732e-11
1048,0.68,2.925,1.26939e-11
1049,0.68,2.93,8.71841e-12
1050,0.68,2.935,7.50339e-12
1051,0.68,2.94,8.6971e-12
1052,0.68,2.945,1.3344e-11
1053,0.68,2.95,2.34907e-11
1054,0.68,2.955,3.23974e-11
1055,0.68,2.96,3.19e-11
1056,0.68,2.965,2.40022e-11
1057,0.68,2.97,1.60015e-11
1058,0.68,2.975,1.02887e-11
1059,0.68,2.98,7.44654e-12
1060,0.68,2.985,6.99532e-12
1061,0.68,2.99,9.16606e-12
1062,0.72,2.7,5.70924e-12
1063,0.72,2.705,1.39978e-12
1064,0.72,2.71,4.22775e-13
1065,0.72,2.715,5.47121e-13
1066,0.72,2.72,1.85808e-12
1067,0.72,2.725,1.82256e-12
1068,0.72,2.73,1.16174e-12
1069,0.72,2.735,1.61649e-12
1070,0.72,2.74,3.40707e-12
1071,0.72,2.745,7.80181e-12
1072,0.72,2.75,8.8321e-12
1073,0.72,2.755,5.56358e-12
1074,0.72,2.76,2.87771e-12
1075,0.72,2.765,1.68755e-12
1076,0.72,2.77,1.22569e-12
1077,0.72,2.775,1.32872e-12
1078,0.72,2.78,2.09256e-12
1079,0.72,2.785,3.93643e-12
1080,0.72,2.79,8.49459e-12
1081,0.72,2.795,1.58878e-11
1082,0.72,2.8,2.27979e-11
1083,0.72,2.805,2.24639e-11
1084,0.72,2.81,1.42287e-11
1085,0.72,2.815,7.0344e-12
1086,0.72,2.82,3.98973e-12
1087,0.72,2.825,2.84574e-12
1088,0.72,2.83,2.61481e-12
1089,0.72,2.835,3.32891e-12
1090,0.72,2.84,6.28123e-12
1091,0.72,2.845,1.36567e-11
1092,0.72,2.85,1.84458e-11
1093,0.72,2.855,1.39835e-11
1094,0.72,2.86,7.47497e-12
1095,0.72,2.865,4.00749e-12
1096,0.72,2.87,2.66455e-12
1097,0.72,2.875,1.96111e-12
1098,0.72,2.88,1.61649e-12
1099,0.72,2.885,1.57386e-12
1100,0.72,2.89,1.66268e-12
1101,0.72,2.895,2.04638e-12
1102,0.72,2.9,2.85284e-12
1103,0.72,2.905,4.48711e-12
1104,0.72,2.91,9.11987e-12
1105,0.72,2.915,1.68044e-11
1106,0.72,2.92,2.06307e-11
1107,0.72,2.925,1.63568e-11
1108,0.72,2.93,1.05196e-11
1109,0.72,2.935,7.08414e-12
1110,0.72,2.94,6.12135e-12
1111,0.72,2.945,7.59576e-12
1112,0.72,2.95,1.25625e-11
1113,0.72,2.955,2.22294e-11
1114,0.72,2.96,3.13245e-11
1115,0.72,2.965,3.15519e-11
1116,0.72,2.97,2.45423e-11
1117,0.72,2.975,1.60868e-11
1118,0.72,2.98,1.03385e-11
1119,0.72,2.985,7.28312e-12
1120,0.72,2.99,6.61873e-12
1121,0.76,2.7,3.50299e-12
1122,0.76,2.705,8.63313e-13
1123,0.76,2.71,4.33433e-13
1124,0.76,2.715,1.48504e-12
1125,0.76,2.72,2.3448e-12
1126,0.76,2.725,1.86874e-12
1127,0.76,2.73,2.16006e-12
1128,0.76,2.735,4.80685e-12
1129,0.76,2.74,8.51946e-12
1130,0.76,2.745,7.26888e-12
1131,0.76,2.75,3.89025e-12
1132,0.76,2.755,2.05704e-12
1133,0.76,2.76,1.40688e-12
1134,0.76,2.765,1.18306e-12
1135,0.76,2.77,1.17951e-12
1136,0.76,2.775,1.819e-12
1137,0.76,2.78,3.82985e-12
1138,0.76,2.785,7.60642e-12
1139,0.76,2.79,1.35643e-11
1140,0.76,2.795,1.93979e-11
1141,0.76,2.8,2.19346e-11
1142,0.76,2.805,1.73125e-11
1143,0.76,2.81,9.48935e-12
1144,0.76,2.815,4.615e-12
1145,0.76,2.82,2.63968e-12
1146,0.76,2.825,2.55442e-12
1147,0.76,2.83,2.56152e-12
1148,0.76,2.835,3.29338e-12
1149,0.76,2.84,6.73953e-12
1150,0.76,2.845,1.398e-11
1151,0.76,2.85,1.75576e-11
1152,0.76,2.855,1.28467e-11
1153,0.76,2.86,6.95269e-12
1154,0.76,2.865,3.62733e-12
1155,0.76,2.87,2.31638e-12
1156,0.76,2.875,1.73018e-12
1157,0.76,2.88,1.47794e-12
1158,0.76,2.885,1.25056e-12
1159,0.76,2.89,1.19727e-12
1160,0.76,2.895,1.47794e-12
1161,0.76,2.9,2.02151e-12
1162,0.76,2.905,3.07666e-12
1163,0.76,2.91,5.44989e-12
1164,0.76,2.915,1.07044e-11
1165,0.76,2.92,1.82433e-11
1166,0.76,2.925,1.99912e-11
1167,0.76,2.93,1.44028e-11
1168,0.76,2.935,8.48749e-12
1169,0.76,2.94,5.63818e-12
1170,0.76,2.945,5.14436e-12
1171,0.76,2.95,6.55478e-12
1172,0.76,2.955,1.09389e-11
1173,0.76,2.96,2.0549e-11
1174,0.76,2.965,2.9676e-11
1175,0.76,2.97,3.0955e-11
1176,0.76,2.975,2.46488e-11
1177,0.76,2.98,1.6403e-11
1178,0.76,2.985,1.06049e-11
1179,0.76,2.99,7.27957e-12
